RID,document
170,인생은 놀라움들로 가득 차 있다고? 어쩐지 놀랄만큼 재미없더라니...하지만 버스 안에서 중국인들의 친절함은 약간 짠했다.
170,약간 이상한 영화 ...황당하기 그지 없다
170,최고최고최고최고최고
170,이게 영화인가?
170,소재들은 트랜디하고 완벽했지만 기획의도 위해 억지 연결한 느낌. 연기력↓.
170,더욱 화려해진 액션.. 눈이 즐거워 진다..
170,이것은 허세입니다. 그 허세가 역겹습니다.
170,16까지 해요!!!제발!!너무 알차게 재밌음ㅠ
170,감동적이다.... 순수한 영화
170,다른 멀티캐스팅 영화들보다 캐릭터 자체가 더욱 부각되어 보이고 이야기 전개 또한 흥미롭다. 개인적으로 정말 잘 만든 사극영화라고 생각한다.
170,너무 재미있어요!!!
170,처음부터 끝까지 긴장감을 놓을수가 없네요
170,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ완전재밌는데
170,최우식!!! 진짜 잘하던데...
170,우웩 올라 오는줄 알았다 쓰레기 영화
170,이렇게 몰입 안되는 영화는 처음이다 영화보면서 잠든 것도 처음이고 끝까지 보지도 못한것도 처음. 무언가 전달하고 싶어도 몰입이 안되면 소용없다고 생각함
170,최고의 애니메이션이죠~~
170,지금 봐도 멋진 알피룩.
170,늦게나마 이 영화를 보게 된건 행운이었다! 명작!
170,자기 생각만 옳다고 주장 하는건 설사 그게 맞다 해도 독재 임...그리고 영화가 지루 함...
170,데스노트의 열렬한 팬인 나로써는 이 작품을 최악으로 볼수밖에 없다.심리전도 없고 반전도 없고 유일하게 마츠마야 켄이치 배우님의 연기실력 덕분에 이 정도는 한것이다.지금이라도 데스노트 속편이 나오는건 환영이지만 이런 데스노트와 대립이 없는 속편은 사양.
170,1점도 아까워 다들 정신병자들만 모아둔거같아
170,10점입니다. 정말 멋진 영화!!! 짝짝짝!!!
170,"이 영화 류승룡,성동일씨땜에 봤는데마지막 소도축하는새끼 땜에 망침완전 최악의영화"
170,어릴때 보고 반해버린 만화영화 다시 보고싶네
170,감독진짜 어이없다.이걸 영화라고 ㅡㅡ; 평론가 평점보다 낮은 영화는 볼필요가없음 6점이하기준 ㅋㅋ
170,아.... 휴.... 참.... 뭐.... 걍.... 썅
170,"갈팡질팡 피곤女, 틈틈 눈물까지 내비치는 가증女."
170,유덕화와 주성치의 키스씬은 정교한 시나리오가 만들어낸 최고의 장면!!
170,"좀비으 기본도 모르면서 유행이랍시고 지 고추대로 써 가는 민좆파쇼 좌좀 감독, 더 이상은 네이버.주어는 없당께?"
170,정말 올해본 영화중 최악의 영화다 ㅠㅡㅠ 절대 보지 마시길..
170,역대급이다.. 진짜 영화관에서 봤으면 진짜 소송 걸었다..
170,영화 정말 재밌네요~ 이범수 이정재 연기에 정말 빠져서 봤습니다. 거기 나오는 여자(은하인가) 낯이 익는데? 했는데 마지막에 올라갈 때 보니까 김준희더라구요ㅋㅋ 예전에도 여전히 몸매 좋네요 굿
170,-_-? 내가 뭘본거지; 십자가 프랜차이즈의 해악은 알거 같습니다.
170,괜찮았는데... 평점이 이거보다는 높은 것 같음
170,효민 연기잘했다고??? 보는동안 손발이다부끄러움. 개어색하던데.
170,이런 영화를 쓰레기라 부를수 있는 저 무식함ㅋ뛰어난 정치 스릴러영화에 만족!!
170,황진미... 으휴 ㅡㅡ
170,"이번 장르의 영화는 배우 재희가 최고! 어설픈 오버 장지환 , 국어책 장근석 비추 ~"
170,성의를 봐서 2점만 ㅋㅋㅋㅋ
170,반전도없구 계속 같은내용만 반복되구 재미가없어지려하네여 ㅠ
170,일본영화도 잘 챙겨보아야겠다라는 생각을 하게 해줘 영화라서 경의를 표합니다.
170,원작의 충실은 무슨.. 원작을 망친 영화라고 생각한다
170,SBS 미친거 아닌가요? 아무리시청율도 좋치만 고등학생들 대화내묭 이라니 '자고싶냐?' 라니 쩝 ㅠ 여기 PD는 자식도없나? 자기딸이 저러면 어쩔려고 미친X
170,엔딩 완전 식상하더군
170,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 재미없어요
170,뻔한거따질꺼면영화왜봄?
170,같은 고딩으로써 칭구들의 우정과 쌤들의 가르침을 알수 있는 조은 드라마!
170,개봉전보다 개봉후의 평점이 더 높다는게 납득이 안가는 영화
170,이게 영화냐?
170,대안없는 비판.. 까는 건 쉽지..
170,잔잔하게 마음을 울리는 작지만 큰이야기
170,구필버그보소 ㅋㅋㅋㅋ
170,아 난생 이 지루한 영화는 처음이다
170,와...이게 무슨 영화인지....갑자기 첫눈에 반하고.. 결혼하는 얘기... 진짜 시간아깝네..
170,"위기는 기회라더니, 명석한 의사가 위기를 잘 해결하고 제 자리를 찾는군요! 재밌게 봤습니다!"
170,ㅜㅡ 슬프고 배고파 ㅠㅠ
170,뻔하고 유치한 주제 일단 본다면 봐줄 순 있지만 그 이상도이하도 아님
170,고소영 영화중 재밌는 영활 못봤다.
171,개인적으로 진짜 재밌게 봤다. 마지막에 좀 짠하더라.
171,또다른 역사를 배우들을 통해 많이알수있네요
171,ㅋ잼나네요 나름
171,액션이 기대이상이었음 재밌엇ㄷ
171,첨엔 좀 나름 치밀해보이고 괜찮다 싶었는데... 탈출계획이라는게 고작 감옥 난동 유발시키고 그틈을 타서 탈출... 그리고 람보와 터미네이터의 무적총격전으로 간수 다죽임....ㅋㅋ 이게 끝ㅋㅋㅋ
171,"마누라,불륜녀랑 친구먹고 남편 혼내주는게 말이 되나. 진짜 재미없다"
171,무서운 깡패들의 순수한 소풍
171,ㅋ
171,이 영화를 보면서 생각난것은 이런 b급영화 찍는 배우들이 너무 불쌍하더라 외모가 부족하면 드라마 단역이나 이런 b급영화 주연해서 사망하는 역할 맡아야하는 무명배우들의 현실
171,이번에 위안부에대한 주제로 발표를 준비하면서 느낀점이 많았습니다. 화이팅
171,역시 이런 엔딩이 최고임
171,다른 건모르겠고 사도 표정연기가 굳.. ㅇㅂㅇ...
171,어젯밤에 밤새보면서 욕한사람이 나만있는게 아니구나^^
171,마부 정말 감동적이었습니다.을지로 노가리골목에 가면 마부호프도 있더군요. 마부 영화가 좋아서 마부호프라고 상호를 지었다는 마부호프 사장님 말씀이 생각나는군요.
171,핵노잼핵노잼핵노잼핵노잼
171,짐승의 복부 이들이 10년전쯤 만났었더라면
171,"내인생,네 인생 최악의 영화"
171,"뭔가 더 나올거같았는데 끝.공포감↓반전은약간좋았다는,"
171,손나은이라고 생각하고 보랰ㅋㅋㅋ
171,최악 최악 이런 영화 처음이네요~
171,시간때우기 영화 한편 본 느낌.. 한번도 안웃었다. 웃음 코드가 안맞는다고 해야하나.
171,몇번을봐도 재밌다 음악도좋고 내용도 10번보면 그 10번 다 눈물이 나오는 그런 영화....엄정화의 연기와 아역의 호흡이 아주좋았다 그래서 더 극의 감정을 이끌어올려준것같다
171,나도 남자니깐 10점 ㅋㅋㅋ
171,"[아카데미]2012년84회 여우주연,분장 2개부문수상작.영국수상대처가수상이되고물러나는과정을다룬이야기로지루하고 재미없다.안졸린나도본지한시간만에 잠이왔는데졸린사람은보지말것.아카데미상받은작품들중 뒤죽박죽이란영화(필자평점개봉전검색)와비슷하게느낀최악의영화였다"
171,고통을 한 번 겪어봐야 그걸 막고 싶어지지 않겠어?
171,여러번 찾게 되는 영화.
171,"명작 중 명작..,,."
171,악마는 내성적이고 조용하다..
171,어릴적 명절때면 언제나 보고 감동.
171,최고 아이가? 알파치노가 아니면 누가 주연하리!
171,최지우 연기 최고!..너무 멋있다아...
171,재밋음뒤통수맞은기분
171,왜 좀비가 나오냐..5편 꼭 봐야겠네
171,난 왜 눈무리... ㅜ ㅋㅋ
171,상담자의 인간적인 면모를 느낄 수 있어 더욱 매력적인 영화였어요~!
171,길고 지루하고 남녀주는 흡입력이 없고 다큐멘터리 보다 못함...
171,내 인생 최고의 영화. 쓰레기 같은 년놈들은 이 영화 안봤으면 좋겠다.
171,나름 액션도 괜찮았는데
171,"초반에는 꽤 괜찮은 영화이나, 등장인물을 삭제하고 원작을 훼손 시킨점에서 낙제점. 프랑스 혁명군의 이야기도 에포닌의 비참한 사랑이야기도 없는 이 영화는 1점도 모자르다. 장발장은 결코 자베르의 자살을 방관할 사람이 아닌데도 오히려 자살 뒤에 기뻐함."
171,사람잡아 염전에 멍청구리에 파는 전라도 섬노예 풍습은 사라져야한다 이러니 혐오하지
171,나는 하정우랑 개그코드가 맞나보다 엄청 재밌게봤네요 특히 단발의사샘 장면에서 계속 빵터짐 ㅋㅋ
171,너무 좋은영화에요 긴장감도 있고 때론 훈훈하고
171,책을 영화로 만든 것은 안보는게 진리인 듯. 원작소설의 치밀한 구성과 묘사가 안보여 실망. 그리고 죽기는 싫으면서? 마지막에 배에서 왜 no라고 왜쳤는지 이해가 안감 0점줄수 없이 1점 준다
171,영화내용에 대해서 더 자세한 설명과 결말에대한 설명이 있었다면 9점은 무난히 찍었을 듯 싶다
171,봤는데..봤는데...왜 만든 거에요??ㅋㅋ영화 수준이 아니던데 그냥 드라마. 배우들 역할 왜이리 안어울리냐
171,너무 인상깊었던 나머지 원작 소설까지 사서 보고 말았다 헐리웃에선 따라올수 없는 오리지널
171,굿
171,쒸레기~
171,정찬 연기력 점수준사람 진짜 골수팬? ㅋㅋ 정찬과 감독이 다 말아먹은 영화 욕나옴
171,"스크린이 단순 배설물분출구는 아닐텐데,,,,관객은 무슨 죄냐. 보는순간 시간아깝고 짜증만 솟구친다."
171,어쩌면 좋냐.... 어떡해
171,최악
171,한글 자막과 함께 본 영화는 굉장히 흥미 진진하고 재밌다..특히 창민이 연기한 모모가 인상에 많이남고 츠마부키의 연기도 좋았다^^
171,저도 파파로티 보다가 생각나 다시 보게 되었습니다..다시 봐도 감동..아이들과 함께 보며 느낄 수 있는 순수한 감동..여운 때문에 파파로티보다 더 높은 점수를 주고 싶습니다..
171,미드 오피스의 스티브 카렐 매력이 제대로 발현되지 않은 작품. 전작 브루스 올마이티와 비교해도 형편없는 작품
171,최고이지
171,조나단 리스 마이어스 ♥
171,꿈은 바로 자신 옆에 있다는 걸 깨닫게 해주는 영화
171,쿡방이고 먹방이고..보고나면 흐뭇하게 웃게되는 그런 영화
171,"제목만 봐도 미국을 위한 영화니까 영화에 대한 시각은 제껴두고라도, 전개와 서사가 이후 하이재킹 영화들의 왕도가 되었다."
171,콩이다 콩지노 콩지노 ㅇ ㅁ ㅇ ㄹ
171,탄탄하고 신선한 소재의 스토리. 소름끼치는 느낌의 영화
171,재밌게봤어요.지금봐도 웃기다능..
171,공포영화의 소재가 색다르긴 하나 막판 아쉬움..실화라는 사실에 소름이 ;;
171,기대안하고보니 볼만하던데요~그냥 킬링타임용
171,첫장면은전혀연관성도없고..그냥연쇄강도의소행이란것뿐강도들도너무어설프고엄마나딸이나시끄러죽겠다그나마 흥미로웠던건 복면을벗고남편인척했을때 그장면하나.개인적으로 킬링타임용도아니라는생각
172,감상평쓰긴처음이다
172,완전재미있었다
172,처음 만난 찰리 채플린의 영화.. 천재적인 끼와 재능에 깜짝그가 감독 각본 주연 심지어 작품 속 음악까지 만든 그의 활약에 또 한 번 놀라게 됐어요.
172,권력이 뭐라고..화무십일홍이라고 붉은꽃은 열흘을 넘기지못하는데. 그권력이뭐라고 부질없는것을..세상에 사람목숨보다 중한것이 있습니까. 당신들도 부모가있고 자식이 있고 친구가있고 가족이.선생님이 있을텐데 같은사람이라면 어떻게 그럴수가있어.
172,획기적인 발상에 감탄사 연발
172,어쩔수 없이 봤는데 최악의 영화였습니다. 30분은 멍하니...나머지 1시간은 방광 억제하며 힘들게 봤습니다. 0점은 안되어서 1점..
172,ㅡ ㅡ진짜 쓰레기보다 못한 영화
172,볼만한 영화라고 생각됨...인생을 생각하면서....
172,지루한 삼류영화
173,이거 보면서 암걸리는줄 전개가 무슨 병맛인데 감독 약빨고 찍은 듯 보는 시간이 아깝더라 그리고 뜬금포들 개연성이 너무 없다
173,진력이 날 정도로 한결같은 똥폼
173,대체 무슨 생각으로 만든건지.. 제작비가 아깝다!!
173,지겨웠어요 시간도 아깝고 빨리 꺼서 다행이에요
173,곽지민도 멋지고 이진도 멋진데 도데체 이야기가 어떻게 돌아가는 거임?
173,미안하다. 무슨 말인지 모르겠다. 왜 양철북에 그리 집착하는지도 모르겠다.
173,유치원다닐때 봤는데~ 다시봐도 너무 귀여워요ㅎㅎ바램유바램유
173,너무 기대를 한 탓일까? 과거의 엑스맨을 연결시키는것 같았다만...지루했던건 사실...
173,"소박,담백하고 순수한 영화!그들의 삶은 정말 아름답지만, 맑은 얼굴을 한 비구니 스님들에게서 마음 깊은 곳의 슬픔과 고독이 느껴져 가슴이 먹먹...."
173,내인생최고의 SF영화 에이리언2 그리고 터미네이터2
173,정부는 책임지고 130명의 명단을 공개하라!!
173,아~~~ 이영화는 평점 알바 쓸만하다. 제정신으로는 도저히 못보겠네
173,ㅋ
173,설마 보실 분이 계시려나?
173,하야오의 모든 작품은 코난에 근간한다. 심지어는 에바까지도....
173,연기력이 아그들 장난하는것도 아니궁~
173,영화음악이 너무좋았고 기네스 펠트로우 리즈시절은 정말 아름답네요
173,굿
173,아.. 그냥 좋은 영화..
173,이 영화에 주기엔 너무 높은 평점이 아닌가 싶다
173,몇년전에볼려고했던영화가다매진되서어쩔수없이봤는데재미없음
173,점수 자체가 아까운 학예회 출춤작 수준 오히려 출품작이 나을수도
173,비오는 날 떠나간 그가 영화처럼 돌아와주길 바라는 마음에 봤던 영화가 날 울린다...
173,정말 재밌었던 영화... 주제곡도 너무 멋있었던...
173,굿bbbb역시빅뱅이야
173,믿겨지지 않기에 꼭 봐야할 것 같은 영화...
173,소년이 너무 귀여웠어요 내용도 좋았어요 ㅎㅎ
173,재밌게 봤습니다.
173,"허접한 연출,연기력,극본 최악의 3박자..."
173,뻔한내용... 그래도 감동을 주는 영화 그래서 2점
